Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,144.055238116385,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1961,49.0838084628776,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1961,46.1879076221986,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,47.5526135863053,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1961,2273945110.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1961,11180.6335055914,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1961,41.5698419729703,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1961,38.6496643105588,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,40.0981397930463,
Low income,LIC,SP.POP.TOTL,"Population, total",1961,144012757.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1961,151177.45597137,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,95.3495982376409,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1961,46.4637189349885,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1961,45.294590848034,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,45.8287260328845,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1961,1011300866.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1961,1.00268972278519,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1961,845421.389097408,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,147.503903013816,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1961,49.605708129297,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1961,46.6876499621109,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,48.0584752803831,
Middle income,MIC,SP.POP.TOTL,"Population, total",1961,2129932353.0,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1961,1.00268972278519,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1961,686176.48898543,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1961,195.205255318658,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1961,52.4378635099281,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1961,47.9681608241134,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1961,50.0883164580646,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1961,1118631487.0,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1962,2.77638421877073,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,2480300.10744743,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1962,46.4111716005364,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,1528.48601419772,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,71.8494031131248,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,66.001800504391,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,68.8550968909402,
High income,HIC,SP.POP.TOTL,"Population, total",1962,799334016.0,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1962,0.815473685737917,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,930334.872424145,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,145.133716172363,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,49.6863185742358,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,46.7736577483535,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,48.148852142041,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1962,2316484209.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,11440.9233861449,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,42.0085187393765,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,39.0737633743453,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,40.5304465324946,
Low income,LIC,SP.POP.TOTL,"Population, total",1962,147251680.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,157623.195688605,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,94.6892029402464,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,47.0476072322786,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,45.8614384030526,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,46.4041879953421,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1962,1034742138.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1962,0.815473685737917,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,919909.301941307,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,147.984713119889,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,50.2217082541797,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,47.2861131128177,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,48.6678715027296,
Middle income,MIC,SP.POP.TOTL,"Population, total",1962,2169232529.0,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1962,0.815473685737917,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1962,752909.877198857,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1962,197.411311492964,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1962,53.1070209298998,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1962,48.6077503360144,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1962,50.7468259000135,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1962,1134490391.0,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,2.78087534536573,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,2638863.08090923,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1963,46.5995232479195,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,1626.10816884992,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,72.124123723439,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,66.1504990115913,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,69.0652893681282,
High income,HIC,SP.POP.TOTL,"Population, total",1963,809385030.0,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,1.48068137931212,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,998290.748953271,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,153.318853873101,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,50.4087285151004,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,47.4577617235532,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,48.8542689912541,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1963,2371218025.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,12493.5040478293,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,42.4480286187642,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,39.5022147401546,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,40.9654189991954,
Low income,LIC,SP.POP.TOTL,"Population, total",1963,150606788.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,173165.823628954,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,103.008770254554,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,47.6278327651084,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,46.416181581565,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,46.9714457180884,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1963,1058918092.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,1.48068137931212,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,986874.079600599,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,154.999326855624,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,50.9633891757432,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,47.9866816672127,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,49.3912115203052,
Middle income,MIC,SP.POP.TOTL,"Population, total",1963,2220611237.0,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1963,1.48068137931212,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1963,804002.564220932,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1963,202.263687962644,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1963,53.9930694863733,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1963,49.4426914012581,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1963,51.6119469408615,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1963,1161693145.0,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,2.78879005302219,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,2810425.90300453,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1964,46.1025882179533,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,1753.35258747845,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,72.5597923814592,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,66.4997851910535,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,69.4565788536041,
High income,HIC,SP.POP.TOTL,"Population, total",1964,819344462.0,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,1.10581508666177,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,1086601.0205957,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,167.819828709565,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,51.2560808183246,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,48.2465232940512,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,49.6744483959681,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1964,2426432129.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,13915.2734490598,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,42.8949830713123,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,39.9430198592235,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,41.4107374597689,
Low income,LIC,SP.POP.TOTL,"Population, total",1964,154131490.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,187266.031786146,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,113.009332814409,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,48.2026350035661,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,46.9576240169699,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,47.5289345512442,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1964,1083774162.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,1.10581508666177,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,1073839.32568048,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,172.429419168944,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,51.8387204137407,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,48.7985807156682,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,50.236944950313,
Middle income,MIC,SP.POP.TOTL,"Population, total",1964,2272300639.0,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1964,1.10581508666177,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1964,875911.691076847,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1964,226.875185052943,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1964,55.141872349457,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1964,50.5059702752506,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1964,52.7228774941791,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1964,1188526477.0,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1965,2.99122142431736,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,3032605.50693861,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1965,45.5960434084095,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,1882.04517805023,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,72.6907470027013,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,66.58085992121,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,69.5616030435382,
High income,HIC,SP.POP.TOTL,"Population, total",1965,828931850.0,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1965,1.40925023658866,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,1156516.31224064,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,181.315574251899,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,52.1917413421475,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,49.1129289923739,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,50.5768908423984,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1965,2483422664.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,14501.0216028788,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,43.3535609058566,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,40.4010125213819,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,41.8706562226897,
Low income,LIC,SP.POP.TOTL,"Population, total",1965,157862981.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,203671.082418271,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,119.035808565605,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,48.7654631495065,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,47.4795115840689,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,48.0696311995691,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1965,1109268545.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1965,1.40925023658866,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,1143275.85870302,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,185.774987722907,
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,52.808076268438,
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,49.692529839925,
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,51.1699236069449,
Middle income,MIC,SP.POP.TOTL,"Population, total",1965,2325559683.0,
Upper middle income,UMC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1965,1.40925023658866,
Upper middle income,UMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1965,928597.224838544,
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1965,247.668424137119,
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1965,56.480210952305,
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1965,51.745382091638,
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1965,54.0161258042789,
Upper middle income,UMC,SP.POP.TOTL,"Population, total",1965,1216291138.0,
High income,HIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1966,3.085468749938,
High income,HIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1966,3236216.92465717,
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1966,44.5408418948855,
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,2042.30669842524,
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1966,72.9878854398317,
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1966,66.7961911540925,
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,69.8165123747424,
High income,HIC,SP.POP.TOTL,"Population, total",1966,837984905.0,
Low & middle income,LMY,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1966,1.37322070634664,
Low & middle income,LMY,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1966,1264783.73880711,
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,183.546715387134,
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1966,53.1604793562061,
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1966,50.0170048941101,
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,51.5150313588749,
Low & middle income,LMY,SP.POP.TOTL,"Population, total",1966,2544090232.0,
Low income,LIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1966,17001.7156441832,
Low income,LIC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),1966,4.09059967312002,
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1966,43.8244819652053,
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1966,40.8751657302879,
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,42.3456306631979,
Low income,LIC,SP.POP.TOTL,"Population, total",1966,161813677.0,
Lower middle income,LMC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1966,219327.245132172,
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,106.697603739706,
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1966,49.3061095494199,
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1966,47.9745130168286,
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1966,48.5862013170555,
Lower middle income,LMC,SP.POP.TOTL,"Population, total",1966,1135402774.0,
Middle income,MIC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),1966,1.37322070634664,
Middle income,MIC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),1966,1249039.61934107,
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1966,187.586672265207,
